"Date","Price","Open","High","Low","Vol.","Change %"
"11-09-2020","40.24","40.24","40.24","40.24","","-0.01%"
"10-09-2020","40.25","40.25","40.25","40.25","","-1.29%"
"09-09-2020","40.78","40.78","40.78","40.78","","1.44%"
"08-09-2020","40.20","40.20","40.20","40.20","","-5.67%"
"04-09-2020","42.61","42.61","42.61","42.61","","-2.29%"
"03-09-2020","43.61","43.61","43.61","43.61","","-0.50%"
"02-09-2020","43.83","43.83","43.83","43.83","","-2.27%"
"01-09-2020","44.85","44.85","44.85","44.85","","1.95%"
"31-08-2020","43.99","43.99","43.99","43.99","","0.10%"
"28-08-2020","43.94","43.94","43.94","43.94","","-0.05%"
"27-08-2020","43.96","43.96","43.96","43.96","","0.00%"
"26-08-2020","43.96","43.96","43.96","43.96","","-0.09%"
"25-08-2020","44.00","44.00","44.00","44.00","","0.20%"
"24-08-2020","43.91","43.91","43.91","43.91","","0.50%"
"21-08-2020","43.69","43.69","43.69","43.69","","-0.21%"
"20-08-2020","43.78","43.78","43.78","43.78","","-0.39%"
"19-08-2020","43.96","43.96","43.96","43.96","","-0.01%"
"18-08-2020","43.96","43.96","43.96","43.96","","0.42%"
"17-08-2020","43.78","43.78","43.78","43.78","","0.89%"
"14-08-2020","43.39","43.39","43.39","43.39","","-0.45%"
"13-08-2020","43.59","43.59","43.59","43.59","","-0.87%"
"12-08-2020","43.97","43.97","43.97","43.97","","1.36%"
"11-08-2020","43.38","43.38","43.38","43.38","","-0.92%"
"10-08-2020","43.78","43.78","43.78","43.78","","1.03%"
"07-08-2020","43.33","43.33","43.33","43.33","","-0.64%"
"06-08-2020","43.61","43.61","43.61","43.61","","-0.60%"
"05-08-2020","43.88","43.88","43.88","43.88","","1.11%"
"04-08-2020","43.40","43.40","43.40","43.40","","0.02%"
"03-08-2020","43.39","43.39","43.39","43.39","","1.98%"
"31-07-2020","42.54","42.54","42.54","42.54","","-1.70%"
"30-07-2020","43.28","43.28","43.28","43.28","","-0.04%"
"29-07-2020","43.29","43.29","43.29","43.29","","0.03%"
"28-07-2020","43.28","43.28","43.28","43.28","","-0.12%"
"27-07-2020","43.33","43.33","43.33","43.33","","0.11%"
"24-07-2020","43.28","43.28","43.28","43.28","","-0.04%"
"23-07-2020","43.30","43.30","43.30","43.30","","-0.72%"
"22-07-2020","43.62","43.62","43.62","43.62","","0.08%"
"21-07-2020","43.58","43.58","43.58","43.58","","1.22%"
"20-07-2020","43.05","43.05","43.05","43.05","","0.13%"
"17-07-2020","43.00","43.00","43.00","43.00","","-0.70%"
"16-07-2020","43.30","43.30","43.30","43.30","","-1.10%"
"15-07-2020","43.78","43.78","43.78","43.78","","1.31%"
"14-07-2020","43.22","43.22","43.22","43.22","","0.28%"
"13-07-2020","43.10","43.10","43.10","43.10","","-0.70%"
"10-07-2020","43.40","43.40","43.40","43.40","","1.43%"
"09-07-2020","42.79","42.79","42.79","42.79","","-1.16%"
"08-07-2020","43.29","43.29","43.29","43.29","","0.47%"
"07-07-2020","43.09","43.09","43.09","43.09","","0.46%"
"06-07-2020","42.89","42.89","42.89","42.89","","-0.72%"
"02-07-2020","43.20","43.20","43.20","43.20","","2.23%"
"01-07-2020","42.26","42.26","42.26","42.26","","3.60%"
"30-06-2020","40.79","40.79","40.79","40.79","","-0.01%"
"29-06-2020","40.80","40.80","40.80","40.80","","-0.02%"
"26-06-2020","40.81","40.81","40.81","40.81","","0.05%"
"25-06-2020","40.78","40.78","40.78","40.78","","0.35%"
"24-06-2020","40.64","40.64","40.64","40.64","","-0.97%"
"23-06-2020","41.04","41.04","41.04","41.04","","-0.20%"
"22-06-2020","41.12","41.12","41.12","41.12","","0.12%"
"19-06-2020","41.07","41.07","41.07","41.07","","1.09%"
"18-06-2020","40.63","40.63","40.63","40.63","","1.00%"
"17-06-2020","40.23","40.23","40.23","40.23","","-0.14%"
"16-06-2020","40.28","40.28","40.28","40.28","","1.08%"
"15-06-2020","39.85","39.85","39.85","39.85","","0.89%"
"12-06-2020","39.50","39.50","39.50","39.50","","0.15%"
"11-06-2020","39.44","39.44","39.44","39.44","","-5.01%"
"10-06-2020","41.52","41.52","41.52","41.52","","1.72%"
"09-06-2020","40.82","40.82","40.82","40.82","","0.31%"
"08-06-2020","40.69","40.69","40.69","40.69","","-1.51%"
"05-06-2020","41.32","41.32","41.32","41.32","","5.53%"
"04-06-2020","39.15","39.15","39.15","39.15","","-0.27%"
"03-06-2020","39.26","39.26","39.26","39.26","","0.21%"
"02-06-2020","39.17","39.17","39.17","39.17","","2.23%"
"01-06-2020","38.32","38.32","38.32","38.32","","25.77%"
"29-05-2020","30.47","30.47","30.47","30.47","","-0.15%"
"28-05-2020","30.51","30.51","30.51","30.51","","0.28%"
"27-05-2020","30.43","30.43","30.43","30.43","","-0.53%"
"26-05-2020","30.59","30.59","30.59","30.59","","0.82%"
"22-05-2020","30.34","30.34","30.34","30.34","","-0.92%"
"21-05-2020","30.62","30.62","30.62","30.62","","0.18%"
"20-05-2020","30.57","30.57","30.57","30.57","","0.49%"
"19-05-2020","30.42","30.42","30.42","30.42","","-0.42%"
"18-05-2020","30.55","30.55","30.55","30.55","","2.51%"
"15-05-2020","29.80","29.80","29.80","29.80","","2.05%"
"14-05-2020","29.20","29.20","29.20","29.20","","9.45%"
"13-05-2020","26.68","26.68","26.68","26.68","","-0.48%"
"12-05-2020","26.81","26.81","26.81","26.81","","-1.69%"
"11-05-2020","27.27","27.27","27.27","27.27","","-4.45%"
"08-05-2020","28.54","28.54","28.54","28.54","","5.16%"
"07-05-2020","27.14","27.14","27.14","27.14","","-0.77%"
"06-05-2020","27.35","27.35","27.35","27.35","","-5.49%"
"05-05-2020","28.94","28.94","28.94","28.94","","10.46%"
"04-05-2020","26.20","26.20","26.20","26.20","","3.56%"
"01-05-2020","25.30","25.30","25.30","25.30","","24.08%"
"30-04-2020","20.39","20.39","20.39","20.39","","0.05%"
"29-04-2020","20.38","20.38","20.38","20.38","","-0.15%"
"28-04-2020","20.41","20.41","20.41","20.41","","0.20%"
"27-04-2020","20.37","20.37","20.37","20.37","","-0.39%"
"24-04-2020","20.45","20.45","20.45","20.45","","0.00%"
"23-04-2020","20.45","20.45","20.45","20.45","","2.25%"
"22-04-2020","20.00","20.00","20.00","20.00","","4.88%"
"21-04-2020","19.07","19.07","19.07","19.07","","-11.18%"
"20-04-2020","21.47","21.47","21.47","21.47","","-3.42%"
"17-04-2020","22.23","22.23","22.23","22.23","","2.40%"
"16-04-2020","21.71","21.71","21.71","21.71","","1.16%"
"15-04-2020","21.46","21.46","21.46","21.46","","-2.28%"
"14-04-2020","21.96","21.96","21.96","21.96","","-11.24%"
"13-04-2020","24.74","24.74","24.74","24.74","","6.36%"
"09-04-2020","23.26","23.26","23.26","23.26","","-11.09%"
"08-04-2020","26.16","26.16","26.16","26.16","","0.62%"
"07-04-2020","26.00","26.00","26.00","26.00","","-5.28%"
"06-04-2020","27.45","27.45","27.45","27.45","","-6.60%"
"03-04-2020","29.39","29.39","29.39","29.39","","12.35%"
"02-04-2020","26.16","26.16","26.16","26.16","","16.47%"
"01-04-2020","22.46","22.46","22.46","22.46","","-33.35%"
"31-03-2020","33.70","33.70","33.70","33.70","","-0.41%"
"30-03-2020","33.84","33.84","33.84","33.84","","-0.21%"
"27-03-2020","33.91","33.91","33.91","33.91","","-0.47%"
"26-03-2020","34.07","34.07","34.07","34.07","","-0.23%"
"25-03-2020","34.15","34.15","34.15","34.15","","0.47%"
"24-03-2020","33.99","33.99","33.99","33.99","","0.09%"
"23-03-2020","33.96","33.96","33.96","33.96","","-0.26%"
"20-03-2020","34.05","34.05","34.05","34.05","","-1.56%"
"19-03-2020","34.59","34.59","34.59","34.59","","2.92%"
"18-03-2020","33.61","33.61","33.61","33.61","","-4.71%"
"17-03-2020","35.27","35.27","35.27","35.27","","-0.51%"
"16-03-2020","35.45","35.45","35.45","35.45","","-4.09%"
"13-03-2020","36.96","36.96","36.96","36.96","","1.79%"
"12-03-2020","36.31","36.31","36.31","36.31","","-3.48%"
"11-03-2020","37.62","37.62","37.62","37.62","","-1.36%"
"10-03-2020","38.14","38.14","38.14","38.14","","5.18%"
"09-03-2020","36.26","36.26","36.26","36.26","","-20.67%"
"06-03-2020","45.71","45.71","45.71","45.71","","-8.07%"
"05-03-2020","49.72","49.72","49.72","49.72","","-1.51%"
"04-03-2020","50.48","50.48","50.48","50.48","","-0.88%"
"03-03-2020","50.93","50.93","50.93","50.93","","-0.04%"
"02-03-2020","50.95","50.95","50.95","50.95","","-6.03%"
"28-02-2020","54.22","54.22","54.22","54.22","","-0.06%"
"27-02-2020","54.25","54.25","54.25","54.25","","-0.15%"
"26-02-2020","54.33","54.33","54.33","54.33","","-0.39%"
"25-02-2020","54.54","54.54","54.54","54.54","","-0.26%"
"24-02-2020","54.68","54.68","54.68","54.68","","-1.07%"
"21-02-2020","55.27","55.27","55.27","55.27","","-0.49%"
"20-02-2020","55.54","55.54","55.54","55.54","","-0.20%"
"19-02-2020","55.65","55.65","55.65","55.65","","0.91%"
"18-02-2020","55.15","55.15","55.15","55.15","","-0.34%"
"14-02-2020","55.34","55.34","55.34","55.34","","0.69%"
"13-02-2020","54.96","54.96","54.96","54.96","","0.68%"
"12-02-2020","54.59","54.59","54.59","54.59","","2.06%"
"11-02-2020","53.49","53.49","53.49","53.49","","0.92%"
"10-02-2020","53.00","53.00","53.00","53.00","","-2.00%"
"07-02-2020","54.08","54.08","54.08","54.08","","-0.52%"
"06-02-2020","54.36","54.36","54.36","54.36","","-0.31%"
"05-02-2020","54.53","54.53","54.53","54.53","","2.67%"
"04-02-2020","53.11","53.11","53.11","53.11","","-0.73%"
"03-02-2020","53.50","53.50","53.50","53.50","","-16.78%"
"31-01-2020","64.29","64.29","64.29","64.29","","0.19%"
"30-01-2020","64.17","64.17","64.17","64.17","","-0.31%"
"29-01-2020","64.37","64.37","64.37","64.37","","0.05%"
"28-01-2020","64.34","64.34","64.34","64.34","","-0.05%"
"27-01-2020","64.37","64.37","64.37","64.37","","-0.42%"
"24-01-2020","64.64","64.64","64.64","64.64","","-0.46%"
"23-01-2020","64.94","64.94","64.94","64.94","","-0.49%"
"22-01-2020","65.26","65.26","65.26","65.26","","-0.50%"
"21-01-2020","65.59","65.59","65.59","65.59","","-0.24%"
"17-01-2020","65.75","65.75","65.75","65.75","","0.02%"
"16-01-2020","65.74","65.74","65.74","65.74","","0.38%"
"15-01-2020","65.49","65.49","65.49","65.49","","-0.53%"
"14-01-2020","65.84","65.84","65.84","65.84","","0.18%"
"13-01-2020","65.72","65.72","65.72","65.72","","-0.53%"
"10-01-2020","66.07","66.07","66.07","66.07","","-0.12%"
"09-01-2020","66.15","66.15","66.15","66.15","","0.23%"
"08-01-2020","66.00","66.00","66.00","66.00","","-2.83%"
"07-01-2020","67.92","67.92","67.92","67.92","","-0.53%"
"06-01-2020","68.28","68.28","68.28","68.28","","0.66%"
"03-01-2020","67.83","67.83","67.83","67.83","","3.65%"
"02-01-2020","65.44","65.44","65.44","65.44","","0.85%"
"31-12-2019","64.89","64.89","64.89","64.89","","0.06%"
"30-12-2019","64.85","64.85","64.85","64.85","","0.05%"
"27-12-2019","64.82","64.82","64.82","64.82","","-0.02%"
"26-12-2019","64.83","64.83","64.83","64.83","","0.06%"
"24-12-2019","64.79","64.79","64.79","64.79","","0.22%"
"23-12-2019","64.65","64.65","64.65","64.65","","0.03%"
"20-12-2019","64.63","64.63","64.63","64.63","","-0.11%"
"19-12-2019","64.70","64.70","64.70","64.70","","0.25%"
"18-12-2019","64.54","64.54","64.54","64.54","","0.02%"
"17-12-2019","64.53","64.53","64.53","64.53","","0.53%"
"16-12-2019","64.19","64.19","64.19","64.19","","0.11%"
"13-12-2019","64.12","64.12","64.12","64.12","","1.04%"
"12-12-2019","63.46","63.46","63.46","63.46","","0.76%"
"11-12-2019","62.98","62.98","62.98","62.98","","-0.82%"
"10-12-2019","63.50","63.50","63.50","63.50","","0.25%"
"09-12-2019","63.34","63.34","63.34","63.34","","-0.14%"
"06-12-2019","63.43","63.43","63.43","63.43","","0.97%"
"05-12-2019","62.82","62.82","62.82","62.82","","0.48%"
"04-12-2019","62.52","62.52","62.52","62.52","","3.41%"
"03-12-2019","60.46","60.46","60.46","60.46","","0.08%"
"02-12-2019","60.41","60.41","60.41","60.41","","-2.52%"
"29-11-2019","61.97","61.97","61.97","61.97","","0.03%"
"27-11-2019","61.95","61.95","61.95","61.95","","0.00%"
"26-11-2019","61.95","61.95","61.95","61.95","","0.02%"
"25-11-2019","61.94","61.94","61.94","61.94","","0.06%"
"22-11-2019","61.90","61.90","61.90","61.90","","-0.27%"
"21-11-2019","62.07","62.07","62.07","62.07","","0.76%"
"20-11-2019","61.60","61.60","61.60","61.60","","1.02%"
"19-11-2019","60.98","60.98","60.98","60.98","","-0.94%"
"18-11-2019","61.56","61.56","61.56","61.56","","-0.61%"
"15-11-2019","61.94","61.94","61.94","61.94","","0.81%"
"14-11-2019","61.44","61.44","61.44","61.44","","-0.13%"
"13-11-2019","61.52","61.52","61.52","61.52","","0.38%"
"12-11-2019","61.29","61.29","61.29","61.29","","0.33%"
"11-11-2019","61.09","61.09","61.09","61.09","","-0.31%"
"08-11-2019","61.28","61.28","61.28","61.28","","0.29%"
"07-11-2019","61.10","61.10","61.10","61.10","","0.89%"
"06-11-2019","60.56","60.56","60.56","60.56","","-1.51%"
"05-11-2019","61.49","61.49","61.49","61.49","","0.99%"
"04-11-2019","60.89","60.89","60.89","60.89","","0.58%"
"01-11-2019","60.54","60.54","60.54","60.54","","1.97%"
"31-10-2019","59.37","59.37","59.37","59.37","","0.08%"
"30-10-2019","59.32","59.32","59.32","59.32","","-0.15%"
"29-10-2019","59.41","59.41","59.41","59.41","","-0.07%"
"28-10-2019","59.45","59.45","59.45","59.45","","-0.12%"
"25-10-2019","59.52","59.52","59.52","59.52","","0.12%"
"24-10-2019","59.45","59.45","59.45","59.45","","0.13%"
"23-10-2019","59.37","59.37","59.37","59.37","","0.58%"
"22-10-2019","59.03","59.03","59.03","59.03","","0.27%"
"21-10-2019","58.87","58.87","58.87","58.87","","-0.15%"
"18-10-2019","58.96","58.96","58.96","58.96","","-0.35%"
"17-10-2019","59.17","59.17","59.17","59.17","","0.29%"
"16-10-2019","59.00","59.00","59.00","59.00","","0.24%"
"15-10-2019","58.86","58.86","58.86","58.86","","-0.14%"
"14-10-2019","58.94","58.94","58.94","58.94","","-1.31%"
"11-10-2019","59.72","59.72","59.72","59.72","","1.81%"
"10-10-2019","58.66","58.66","58.66","58.66","","1.24%"
"09-10-2019","57.94","57.94","57.94","57.94","","0.05%"
"08-10-2019","57.91","57.91","57.91","57.91","","-0.53%"
"07-10-2019","58.22","58.22","58.22","58.22","","0.19%"
"04-10-2019","58.11","58.11","58.11","58.11","","1.15%"
"03-10-2019","57.45","57.45","57.45","57.45","","0.23%"
"02-10-2019","57.32","57.32","57.32","57.32","","-1.36%"
"01-10-2019","58.11","58.11","58.11","58.11","","-4.92%"
"30-09-2019","61.12","61.12","61.12","61.12","","0.05%"
"27-09-2019","61.09","61.09","61.09","61.09","","-0.11%"
"26-09-2019","61.16","61.16","61.16","61.16","","0.11%"
"25-09-2019","61.09","61.09","61.09","61.09","","-0.24%"
"24-09-2019","61.24","61.24","61.24","61.24","","-0.65%"
"23-09-2019","61.64","61.64","61.64","61.64","","0.21%"
"20-09-2019","61.51","61.51","61.51","61.51","","0.16%"
"19-09-2019","61.41","61.41","61.41","61.41","","0.46%"
"18-09-2019","61.13","61.13","61.13","61.13","","-0.31%"
"17-09-2019","61.32","61.32","61.32","61.32","","-2.85%"
"16-09-2019","63.12","63.12","63.12","63.12","","7.75%"
"13-09-2019","58.58","58.58","58.58","58.58","","-0.10%"
"12-09-2019","58.64","58.64","58.64","58.64","","-0.15%"
"11-09-2019","58.73","58.73","58.73","58.73","","-1.71%"
"10-09-2019","59.75","59.75","59.75","59.75","","-0.52%"
"09-09-2019","60.06","60.06","60.06","60.06","","1.28%"
"06-09-2019","59.30","59.30","59.30","59.30","","1.13%"
"05-09-2019","58.64","58.64","58.64","58.64","","0.07%"
"04-09-2019","58.60","58.60","58.60","58.60","","3.37%"
"03-09-2019","56.69","56.69","56.69","56.69","","-4.09%"
"30-08-2019","59.11","59.11","59.11","59.11","","0.03%"
"29-08-2019","59.09","59.09","59.09","59.09","","-0.03%"
"28-08-2019","59.11","59.11","59.11","59.11","","0.22%"
"27-08-2019","58.98","58.98","58.98","58.98","","0.19%"
"26-08-2019","58.87","58.87","58.87","58.87","","-0.32%"
"23-08-2019","59.06","59.06","59.06","59.06","","-0.35%"
"22-08-2019","59.27","59.27","59.27","59.27","","-0.05%"
"21-08-2019","59.30","59.30","59.30","59.30","","0.30%"
"20-08-2019","59.12","59.12","59.12","59.12","","0.32%"
"19-08-2019","58.93","58.93","58.93","58.93","","0.99%"
"16-08-2019","58.35","58.35","58.35","58.35","","0.45%"
"15-08-2019","58.09","58.09","58.09","58.09","","-1.06%"
"14-08-2019","58.71","58.71","58.71","58.71","","-2.20%"
"13-08-2019","60.03","60.03","60.03","60.03","","2.88%"
"12-08-2019","58.35","58.35","58.35","58.35","","0.07%"
"09-08-2019","58.31","58.31","58.31","58.31","","1.46%"
"08-08-2019","57.47","57.47","57.47","57.47","","1.90%"
"07-08-2019","56.40","56.40","56.40","56.40","","-3.21%"
"06-08-2019","58.27","58.27","58.27","58.27","","-1.00%"
"05-08-2019","58.86","58.86","58.86","58.86","","-2.81%"
"02-08-2019","60.56","60.56","60.56","60.56","","1.95%"
"01-08-2019","59.40","59.40","59.40","59.40","","-6.09%"
"31-07-2019","63.25","63.25","63.25","63.25","","0.03%"
"30-07-2019","63.23","63.23","63.23","63.23","","0.11%"
"29-07-2019","63.16","63.16","63.16","63.16","","-0.02%"
"26-07-2019","63.17","63.17","63.17","63.17","","0.05%"
"25-07-2019","63.14","63.14","63.14","63.14","","0.19%"
"24-07-2019","63.02","63.02","63.02","63.02","","-0.08%"
"23-07-2019","63.07","63.07","63.07","63.07","","0.19%"
"22-07-2019","62.95","62.95","62.95","62.95","","0.58%"
"19-07-2019","62.59","62.59","62.59","62.59","","0.45%"
"18-07-2019","62.31","62.31","62.31","62.31","","-0.86%"
"17-07-2019","62.85","62.85","62.85","62.85","","-0.54%"
"16-07-2019","63.19","63.19","63.19","63.19","","-1.74%"
"15-07-2019","64.31","64.31","64.31","64.31","","-0.20%"
"12-07-2019","64.44","64.44","64.44","64.44","","0.31%"
"11-07-2019","64.24","64.24","64.24","64.24","","-0.59%"
"10-07-2019","64.62","64.62","64.62","64.62","","2.95%"
"09-07-2019","62.77","62.77","62.77","62.77","","0.26%"
"08-07-2019","62.61","62.61","62.61","62.61","","0.13%"
"05-07-2019","62.53","62.53","62.53","62.53","","0.45%"
"03-07-2019","62.25","62.25","62.25","62.25","","2.02%"
"02-07-2019","61.02","61.02","61.02","61.02","","-3.43%"
"01-07-2019","63.19","63.19","63.19","63.19","","2.37%"
"27-06-2019","61.73","61.73","61.73","61.73","","-0.06%"
"26-06-2019","61.77","61.77","61.77","61.77","","0.23%"
"25-06-2019","61.63","61.63","61.63","61.63","","-0.02%"
"24-06-2019","61.64","61.64","61.64","61.64","","-0.28%"
"21-06-2019","61.81","61.81","61.81","61.81","","0.36%"
"20-06-2019","61.59","61.59","61.59","61.59","","1.55%"
"19-06-2019","60.65","60.65","60.65","60.65","","0.02%"
"18-06-2019","60.64","60.64","60.64","60.64","","1.17%"
"17-06-2019","59.94","59.94","59.94","59.94","","-1.04%"
"14-06-2019","60.57","60.57","60.57","60.57","","0.65%"
"13-06-2019","60.18","60.18","60.18","60.18","","1.36%"
"12-06-2019","59.37","59.37","59.37","59.37","","-2.58%"
"11-06-2019","60.94","60.94","60.94","60.94","","0.58%"
"10-06-2019","60.59","60.59","60.59","60.59","","-1.09%"
"07-06-2019","61.26","61.26","61.26","61.26","","2.36%"
"06-06-2019","59.85","59.85","59.85","59.85","","0.47%"
"05-06-2019","59.57","59.57","59.57","59.57","","-2.07%"
"04-06-2019","60.83","60.83","60.83","60.83","","0.71%"
"03-06-2019","60.40","60.40","60.40","60.40","","-12.94%"
"31-05-2019","69.38","69.38","69.38","69.38","","0.06%"
"30-05-2019","69.34","69.34","69.34","69.34","","-0.24%"
"29-05-2019","69.51","69.51","69.51","69.51","","-0.22%"
"28-05-2019","69.66","69.66","69.66","69.66","","0.33%"
"24-05-2019","69.43","69.43","69.43","69.43","","0.09%"
"23-05-2019","69.37","69.37","69.37","69.37","","-1.60%"
"22-05-2019","70.50","70.50","70.50","70.50","","-0.69%"
"21-05-2019","70.99","70.99","70.99","70.99","","0.11%"
"20-05-2019","70.91","70.91","70.91","70.91","","-0.14%"
"17-05-2019","71.01","71.01","71.01","71.01","","-0.20%"
"16-05-2019","71.15","71.15","71.15","71.15","","0.72%"
"15-05-2019","70.64","70.64","70.64","70.64","","0.34%"
"14-05-2019","70.40","70.40","70.40","70.40","","1.09%"
"13-05-2019","69.64","69.64","69.64","69.64","","-0.37%"
"10-05-2019","69.90","69.90","69.90","69.90","","0.30%"
"09-05-2019","69.69","69.69","69.69","69.69","","0.14%"
"08-05-2019","69.59","69.59","69.59","69.59","","0.26%"
"07-05-2019","69.41","69.41","69.41","69.41","","-1.63%"
"06-05-2019","70.56","70.56","70.56","70.56","","-0.11%"
"03-05-2019","70.64","70.64","70.64","70.64","","0.04%"
"02-05-2019","70.61","70.61","70.61","70.61","","-1.45%"
"01-05-2019","71.65","71.65","71.65","71.65","","0.99%"
"30-04-2019","70.95","70.95","70.95","70.95","","0.03%"
"29-04-2019","70.93","70.93","70.93","70.93","","-0.04%"
"26-04-2019","70.96","70.96","70.96","70.96","","-0.24%"
"25-04-2019","71.13","71.13","71.13","71.13","","-0.10%"
"24-04-2019","71.20","71.20","71.20","71.20","","0.14%"
"23-04-2019","71.10","71.10","71.10","71.10","","0.11%"
"22-04-2019","71.02","71.02","71.02","71.02","","0.92%"
"18-04-2019","70.37","70.37","70.37","70.37","","0.31%"
"17-04-2019","70.15","70.15","70.15","70.15","","-0.13%"
"16-04-2019","70.24","70.24","70.24","70.24","","0.59%"
"15-04-2019","69.83","69.83","69.83","69.83","","-0.21%"
"12-04-2019","69.98","69.98","69.98","69.98","","0.40%"
"11-04-2019","69.70","69.70","69.70","69.70","","-0.98%"
"10-04-2019","70.39","70.39","70.39","70.39","","1.05%"
"09-04-2019","69.66","69.66","69.66","69.66","","-0.61%"
"08-04-2019","70.09","70.09","70.09","70.09","","0.52%"
"05-04-2019","69.73","69.73","69.73","69.73","","1.09%"
"04-04-2019","68.98","68.98","68.98","68.98","","0.23%"
"03-04-2019","68.82","68.82","68.82","68.82","","-0.10%"
"02-04-2019","68.89","68.89","68.89","68.89","","0.63%"
"01-04-2019","68.46","68.46","68.46","68.46","","2.29%"
"29-03-2019","66.93","66.93","66.93","66.93","","0.06%"
"28-03-2019","66.89","66.89","66.89","66.89","","-0.04%"
"27-03-2019","66.92","66.92","66.92","66.92","","-0.07%"
"26-03-2019","66.97","66.97","66.97","66.97","","0.12%"
"25-03-2019","66.89","66.89","66.89","66.89","","-0.01%"
"22-03-2019","66.90","66.90","66.90","66.90","","-0.28%"
"21-03-2019","67.09","67.09","67.09","67.09","","-0.37%"
"20-03-2019","67.34","67.34","67.34","67.34","","0.43%"
"19-03-2019","67.05","67.05","67.05","67.05","","0.04%"
"18-03-2019","67.02","67.02","67.02","67.02","","0.22%"
"15-03-2019","66.87","66.87","66.87","66.87","","-0.10%"
"14-03-2019","66.94","66.94","66.94","66.94","","-0.36%"
"13-03-2019","67.18","67.18","67.18","67.18","","0.83%"
"12-03-2019","66.63","66.63","66.63","66.63","","0.06%"
"11-03-2019","66.59","66.59","66.59","66.59","","0.86%"
"08-03-2019","66.02","66.02","66.02","66.02","","-0.62%"
"07-03-2019","66.43","66.43","66.43","66.43","","0.45%"
"06-03-2019","66.13","66.13","66.13","66.13","","0.41%"
"05-03-2019","65.86","65.86","65.86","65.86","","0.38%"
"04-03-2019","65.61","65.61","65.61","65.61","","0.94%"
"01-03-2019","65.00","65.00","65.00","65.00","","0.65%"
"28-02-2019","64.58","64.58","64.58","64.58","","-0.03%"
"27-02-2019","64.60","64.60","64.60","64.60","","0.11%"
"26-02-2019","64.53","64.53","64.53","64.53","","0.05%"
"25-02-2019","64.50","64.50","64.50","64.50","","-0.65%"
"22-02-2019","64.92","64.92","64.92","64.92","","-0.02%"
"21-02-2019","64.93","64.93","64.93","64.93","","-0.03%"
"20-02-2019","64.95","64.95","64.95","64.95","","0.45%"
"19-02-2019","64.66","64.66","64.66","64.66","","-0.03%"
"15-02-2019","64.68","64.68","64.68","64.68","","0.97%"
"14-02-2019","64.06","64.06","64.06","64.06","","1.22%"
"13-02-2019","63.29","63.29","63.29","63.29","","1.25%"
"12-02-2019","62.51","62.51","62.51","62.51","","1.39%"
"11-02-2019","61.65","61.65","61.65","61.65","","-0.82%"
"08-02-2019","62.16","62.16","62.16","62.16","","0.60%"
"07-02-2019","61.79","61.79","61.79","61.79","","-1.47%"
"06-02-2019","62.71","62.71","62.71","62.71","","1.01%"
"05-02-2019","62.08","62.08","62.08","62.08","","-0.75%"
"04-02-2019","62.55","62.55","62.55","62.55","","-0.11%"
"01-02-2019","62.62","62.62","62.62","62.62","","5.99%"
"31-01-2019","59.08","59.08","59.08","59.08","","0.05%"
"30-01-2019","59.05","59.05","59.05","59.05","","0.00%"
"29-01-2019","59.05","59.05","59.05","59.05","","0.22%"
"28-01-2019","58.92","58.92","58.92","58.92","","-0.52%"
"25-01-2019","59.23","59.23","59.23","59.23","","0.12%"
"24-01-2019","59.16","59.16","59.16","59.16","","0.14%"
"23-01-2019","59.08","59.08","59.08","59.08","","-0.03%"
"22-01-2019","59.10","59.10","59.10","59.10","","-0.71%"
"18-01-2019","59.52","59.52","59.52","59.52","","1.12%"
"17-01-2019","58.86","58.86","58.86","58.86","","-0.02%"
"16-01-2019","58.87","58.87","58.87","58.87","","0.62%"
"15-01-2019","58.51","58.51","58.51","58.51","","1.51%"
"14-01-2019","57.64","57.64","57.64","57.64","","-1.27%"
"11-01-2019","58.38","58.38","58.38","58.38","","-1.20%"
"10-01-2019","59.09","59.09","59.09","59.09","","0.32%"
"09-01-2019","58.90","58.90","58.90","58.90","","3.57%"
"08-01-2019","56.87","56.87","56.87","56.87","","2.25%"
"07-01-2019","55.62","55.62","55.62","55.62","","0.27%"
"04-01-2019","55.47","55.47","55.47","55.47","","1.30%"
"03-01-2019","54.76","54.76","54.76","54.76","","1.61%"
"02-01-2019","53.89","53.89","53.89","53.89","","-5.98%"
"31-12-2018","57.32","57.32","57.32","57.32","","0.00%"
"28-12-2018","57.32","57.32","57.32","57.32","","0.07%"
"27-12-2018","57.28","57.28","57.28","57.28","","-0.24%"
"26-12-2018","57.42","57.42","57.42","57.42","","0.86%"
"24-12-2018","56.93","56.93","56.93","56.93","","-0.96%"
"21-12-2018","57.48","57.48","57.48","57.48","","-0.09%"
"20-12-2018","57.53","57.53","57.53","57.53","","-1.17%"
"19-12-2018","58.21","58.21","58.21","58.21","","0.50%"
"18-12-2018","57.92","57.92","57.92","57.92","","-2.06%"
"17-12-2018","59.14","59.14","59.14","59.14","","-0.35%"
"14-12-2018","59.35","59.35","59.35","59.35","","-0.95%"
"13-12-2018","59.92","59.92","59.92","59.92","","1.15%"
"12-12-2018","59.24","59.24","59.24","59.24","","0.17%"
"11-12-2018","59.14","59.14","59.14","59.14","","0.22%"
"10-12-2018","59.01","59.01","59.01","59.01","","-1.98%"
"07-12-2018","60.20","60.20","60.20","60.20","","1.67%"
"06-12-2018","59.21","59.21","59.21","59.21","","-2.07%"
